dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,bimodal,216804,1.38111e+06,637.031,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,uniform,1.2363e+06,1.13413e+07,917.361,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,gaussian,1.75777e+06,1.38487e+07,787.859,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,gravity,1.90412,994.093,52207.4,OK
Backbone,BICS.lgf,electrical,33,96,14,13,0,12,1,NaN,NaN,bimodal,129510,2.37207e+06,1831.57,OK
Backbone,BICS.lgf,electrical,33,96,14,13,0,12,1,NaN,NaN,uniform,1.51133e+06,2.36098e+07,1562.19,OK
Backbone,BICS.lgf,electrical,33,96,14,13,0,12,1,NaN,NaN,gaussian,1.76244e+06,2.82261e+07,1601.54,OK
Backbone,BICS.lgf,electrical,33,96,14,13,0,12,1,NaN,NaN,gravity,1.91676,2165.48,112976,OK
Backbone,BICS.lgf,electrical,33,96,15,14,0,12,1,NaN,NaN,bimodal,137585,2.83942e+06,2063.75,OK
Backbone,BICS.lgf,electrical,33,96,15,14,0,12,1,NaN,NaN,uniform,1.50587e+06,2.39345e+07,1589.41,OK
Backbone,BICS.lgf,electrical,33,96,15,14,0,12,1,NaN,NaN,gaussian,2.01999e+06,2.91449e+07,1442.83,OK
Backbone,BICS.lgf,electrical,33,96,15,14,0,12,1,NaN,NaN,gravity,1.91676,2165.18,112960,OK
yates,Bandcon.lgf,electrical,42,98,18,18,0,11,1,NaN,NaN,bimodal,2828.37,15909.7,562.505,OK
yates,Bandcon.lgf,electrical,42,98,18,18,0,11,1,NaN,NaN,uniform,13220,160774,1216.14,OK
yates,Bandcon.lgf,electrical,42,98,18,18,0,11,1,NaN,NaN,gaussian,17079.9,191857,1123.29,OK
yates,Bandcon.lgf,electrical,42,98,18,18,0,11,1,NaN,NaN,gravity,1.93128,28.9372,1498.34,OK
yates,Bandcon.lgf,electrical,42,98,19,18,0,11,1.09091,NaN,NaN,bimodal,2877.7,20399.5,708.88,OK
yates,Bandcon.lgf,electrical,42,98,19,18,0,11,1.09091,NaN,NaN,uniform,14300,167515,1171.43,OK
