dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,1755.lgf,lp_applegate_cohen,18,66,9448,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.8624,7.90494,424.449,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,10125,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,20035.4,68159.8,340.198,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,10125,NaN,NaN,NaN,NaN,NaN,NaN,uniform,192986,779400,403.864,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,10125,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,269920,1.05166e+06,389.62,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,10125,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.8624,7.90494,424.449,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2470,NaN,NaN,NaN,NaN,NaN,NaN,uniform,3668.67,13158,358.659,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2470,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,486.251,2672.47,549.607,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2470,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,4202.82,16320.1,388.312,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2470,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86538,7.84615,420.619,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2450,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,494.365,2208.89,446.814,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2450,NaN,NaN,NaN,NaN,NaN,NaN,uniform,3500.33,12652,361.451,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2450,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,3906.02,15714.8,402.322,OK
SNDLib_Topologies,17_optic_german.lgf,lp_applegate_cohen,17,52,2450,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86538,7.84615,420.619,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4078,NaN,NaN,NaN,NaN,NaN,NaN,uniform,5060,24075,475.791,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4078,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,962.993,5231.47,543.251,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4078,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,5579.03,28591.7,512.485,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4078,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.8976,9.56,503.794,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4417,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,799.628,3709.04,463.846,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4417,NaN,NaN,NaN,NaN,NaN,NaN,uniform,4930.16,24489,496.718,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4417,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,6502.96,32549.8,500.537,OK
SNDLib_Topologies,20_optic_arpa.lgf,lp_applegate_cohen,21,50,4417,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.8976,9.56,503.794,OK
SNDLib_Topologies,21_test_tnet.lgf,lp_applegate_cohen,21,50,4055,NaN,NaN,NaN,NaN,NaN,NaN,uniform,4993.6,24619,493.011,OK
SNDLib_Topologies,21_test_tnet.lgf,lp_applegate_cohen,21,50,4055,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,565.515,2783.51,492.208,OK
SNDLib_Topologies,21_test_tnet.lgf,lp_applegate_cohen,21,50,4055,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,6053.68,33346.4,550.845,OK
SNDLib_Topologies,21_test_tnet.lgf,lp_applegate_cohen,21,50,4055,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.8976,9.56,503.794,OK
