dataset,graph,solver,demand,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,achieved_congestion,offline_opt_value,status
Backbone,Backbone/BtEurope.lgf,ckr,uniform,74,248,8,240,27,0,12804.7,7640,OK
Backbone,Backbone/BtEurope.lgf,frt,uniform,74,5705,5601,104,15,372.8,10739.5,7220,OK
Backbone,Backbone/BtEurope.lgf,random_mst,uniform,74,234,2,232,25,0,12391,6840,OK
Backbone,Backbone/BtEurope.lgf,lp,uniform,74,23397,NaN,NaN,NaN,NaN,13424,7265,OK
Backbone,Backbone/BtNorthAmerica.lgf,electrical,uniform,152,56,53,3,15,3,49195.2,5328,OK
Backbone,Backbone/BtNorthAmerica.lgf,ckr,uniform,152,10845,33,10812,59,0,11417.3,5636,OK
Backbone,Backbone/BtNorthAmerica.lgf,frt,uniform,152,304915,300463,4452,38,7906.24,10760.5,5465,OK
Backbone,Backbone/BtNorthAmerica.lgf,random_mst,uniform,152,24892,16,24876,72,0,15553.1,4994,OK
Backbone,Backbone/BtNorthAmerica.lgf,lp,uniform,152,431366,NaN,NaN,NaN,NaN,10270.2,5465,OK
Backbone,Backbone/Carnet.lgf,electrical,uniform,86,30,28,2,9,2.88889,3159.13,1257.2,OK
Backbone,Backbone/Carnet.lgf,ckr,uniform,86,331,17,314,28,0,2027.07,1334,OK
Backbone,Backbone/Carnet.lgf,frt,uniform,86,51828,51713,115,12,4308.83,1953.07,1443.7,OK
Backbone,Backbone/Carnet.lgf,random_mst,uniform,86,156,2,154,12,0,1947.85,1328.1,OK
Backbone,Backbone/Carnet.lgf,lp,uniform,86,84281,NaN,NaN,NaN,NaN,1971.41,1350.8,OK
Backbone,Backbone/ChinaTelecom.lgf,electrical,uniform,132,55,53,2,13,3.92308,93574.2,13061,OK
Backbone,Backbone/ChinaTelecom.lgf,ckr,uniform,132,6195,48,6147,68,0,22668.7,11775,OK
Backbone,Backbone/ChinaTelecom.lgf,frt,uniform,132,269668,267248,2420,35,7635.06,25272.2,12569,OK
Backbone,Backbone/ChinaTelecom.lgf,random_mst,uniform,132,9684,18,9666,73,0,23815.8,13239,OK
Backbone,Backbone/ChinaTelecom.lgf,lp,uniform,132,872889,NaN,NaN,NaN,NaN,25671,13250,OK
Backbone,Backbone/Cudi.lgf,electrical,uniform,104,54,52,2,10,4.9,38486.2,2499,OK
Backbone,Backbone/Cudi.lgf,ckr,uniform,104,956,17,939,27,0,26775.6,2570.67,OK
Backbone,Backbone/Cudi.lgf,frt,uniform,104,71808,71403,405,15,4759.6,38190.4,2488.67,OK
Backbone,Backbone/Cudi.lgf,random_mst,uniform,104,920,5,915,25,0,28587.5,2634,OK
Backbone,Backbone/Cudi.lgf,lp,uniform,104,643052,NaN,NaN,NaN,NaN,37182.2,2499.5,OK
Backbone,Backbone/Deltacom.lgf,electrical,uniform,322,489,482,7,15,31.7333,112028,3437.2,OK
Backbone,Backbone/Deltacom.lgf,ckr,uniform,322,NaN,430,NaN,180,1.72778,22580.7,3563.4,OK
Backbone,Backbone/Deltacom.lgf,frt,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
Backbone,Backbone/Deltacom.lgf,random_mst,uniform,322,NaN,31,NaN,54,0,20062.9,3358.2,OK
yates,3cycle.lgf,electrical,bimodal,12,2,2,0,7,0,459.541,89.6604,OK
yates,3cycle.lgf,ckr,bimodal,12,0,0,0,5,0,924.926,526.533,OK
yates,3cycle.lgf,frt,bimodal,12,1,1,0,3,0,446.024,252.699,OK
yates,3cycle.lgf,random_mst,bimodal,12,0,0,0,5,0,114.211,83.0276,OK
yates,3cycle.lgf,lp,bimodal,12,9,NaN,NaN,NaN,NaN,497.052,410.662,OK
yates,4cycle.lgf,electrical,bimodal,16,2,2,0,7,0,629.23,541.842,OK
yates,4cycle.lgf,ckr,bimodal,16,1,0,1,7,0,247.566,92.8997,OK
yates,4cycle.lgf,frt,bimodal,16,8,7,1,6,0.833333,599.964,906.865,OK
yates,4cycle.lgf,random_mst,bimodal,16,1,0,1,6,0,593.942,535.936,OK
yates,4cycle.lgf,lp,bimodal,16,25,NaN,NaN,NaN,NaN,565.295,560.835,OK
yates,4diag.lgf,electrical,bimodal,18,3,2,1,8,0,378.914,136.029,OK
yates,4diag.lgf,ckr,bimodal,18,1,0,1,7,0,518.755,458.479,OK
yates,4diag.lgf,frt,bimodal,18,14,12,2,8,1,492.469,793.014,OK
yates,4diag.lgf,random_mst,bimodal,18,2,0,2,12,0,560.714,514.362,OK
yates,4diag.lgf,lp,bimodal,18,28,NaN,NaN,NaN,NaN,289.795,241.687,OK
yates,6s4hMultiSwitch.lgf,electrical,bimodal,30,4,3,1,10,0,566.827,124.179,OK
yates,6s4hMultiSwitch.lgf,ckr,bimodal,30,20,2,18,22,0,374.219,122.079,OK
yates,6s4hMultiSwitch.lgf,frt,bimodal,30,77,73,4,8,8.75,377.927,158.809,OK
yates,6s4hMultiSwitch.lgf,random_mst,bimodal,30,9,0,9,13,0,427.58,181.566,OK
yates,6s4hMultiSwitch.lgf,lp,bimodal,30,180,NaN,NaN,NaN,NaN,915.257,108.945,OK
yates,Aarnet.lgf,electrical,bimodal,86,26,25,1,10,2,7632.4,1388.46,OK
yates,Aarnet.lgf,ckr,bimodal,86,1023,17,1006,50,0,4508.15,836.2,OK
yates,Aarnet.lgf,frt,bimodal,86,41948,41643,305,14,2974.14,4051.68,1354.21,OK
yates,Aarnet.lgf,random_mst,bimodal,86,568,3,565,19,0,5104.65,1602.79,OK
yates,Aarnet.lgf,lp,bimodal,86,116745,NaN,NaN,NaN,NaN,3491.33,631.206,OK
yates,Abvt.lgf,electrical,bimodal,108,39,37,2,10,3,6333.35,597.409,OK
yates,Abvt.lgf,ckr,bimodal,108,10705,58,10647,81,0.0123457,3346.97,1598.13,OK
yates,Abvt.lgf,frt,bimodal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Abvt.lgf,random_mst,bimodal,108,1856,3,1853,28,0,2448.21,669.941,OK
yates,Abvt.lgf,lp,bimodal,108,734883,NaN,NaN,NaN,NaN,3964.66,1353.1,OK
yates,Aconet.lgf,electrical,bimodal,108,42,40,2,10,3.8,9644.92,1554.42,OK
yates,Aconet.lgf,ckr,bimodal,108,3334,50,3284,69,0.0144928,5312.18,1750.64,OK
yates,Aconet.lgf,frt,bimodal,108,245905,244973,932,22,11134.7,6564.12,1685.53,OK
yates,Aconet.lgf,random_mst,bimodal,108,1708,6,1702,33,0,6096.23,1464.55,OK
yates,Aconet.lgf,lp,bimodal,108,338626,NaN,NaN,NaN,NaN,6244.68,1193.67,OK
yates,Agis.lgf,electrical,bimodal,110,44,42,2,10,4,3847.54,1509.56,OK
yates,Agis.lgf,ckr,bimodal,110,7199,65,7134,91,0,2233.95,1631.28,OK
yates,Agis.lgf,frt,bimodal,110,511664,509370,2294,29,17563.9,3355.65,1162.23,OK
yates,Agis.lgf,random_mst,bimodal,110,1850,5,1845,23,0,3441.7,1508.39,OK
yates,Agis.lgf,lp,bimodal,110,700409,NaN,NaN,NaN,NaN,4133.55,1266.11,OK
yates,Ai3.lgf,electrical,bimodal,38,6,6,0,7,0,2955.52,890.385,OK
yates,Ai3.lgf,ckr,bimodal,38,14,2,12,15,0,2846.63,702.998,OK
yates,Ai3.lgf,frt,bimodal,38,455,450,5,7,63.7143,3697.77,880.529,OK
yates,Ai3.lgf,random_mst,bimodal,38,15,0,15,9,0,1714.27,532.628,OK
yates,Ai3.lgf,lp,bimodal,38,551,NaN,NaN,NaN,NaN,1600.11,726.929,OK
yates,Airtel.lgf,electrical,bimodal,84,23,22,1,10,2,4758.05,925.681,OK
yates,Airtel.lgf,ckr,bimodal,84,2451,36,2415,77,0,2565.5,1098.8,OK
yates,Airtel.lgf,frt,bimodal,84,31776,31477,299,17,1851.06,2903.12,1602.58,OK
yates,Airtel.lgf,random_mst,bimodal,84,664,4,660,32,0,3103.37,776.508,OK
yates,Airtel.lgf,lp,bimodal,84,42163,NaN,NaN,NaN,NaN,2305.88,747.678,OK
yates,Amres.lgf,electrical,bimodal,98,47,45,2,9,4.77778,55505.2,1830.65,OK
yates,Amres.lgf,ckr,bimodal,98,1039,26,1013,38,0,36535.5,1327.8,OK
yates,Amres.lgf,frt,bimodal,98,192442,192267,175,12,16021.8,26009.9,960.649,OK
yates,Amres.lgf,random_mst,bimodal,98,423,3,420,16,0,31798.3,2814.32,OK
yates,Amres.lgf,lp,bimodal,98,183397,NaN,NaN,NaN,NaN,31087,1739.95,OK
yates,Ans.lgf,electrical,bimodal,86,25,24,1,10,2,5858.08,1197.02,OK
yates,Ans.lgf,ckr,bimodal,86,3638,39,3599,76,0,2304.16,1585.28,OK
yates,Ans.lgf,frt,bimodal,86,86808,85931,877,23,3735.57,3802,1750.04,OK
yates,Ans.lgf,random_mst,bimodal,86,579,2,577,17,0,2272.54,1243.11,OK
yates,Ans.lgf,lp,bimodal,86,113639,NaN,NaN,NaN,NaN,6958.48,1562.74,OK
yates,Arn.lgf,electrical,bimodal,118,66,64,2,10,6,70142.6,1541.92,OK
yates,Arn.lgf,ckr,bimodal,118,2125,50,2075,58,0,25557.8,1993.07,OK
yates,Arn.lgf,frt,bimodal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Arn.lgf,random_mst,bimodal,118,1043,7,1036,28,0,25169.3,1998.82,OK
yates,Arn.lgf,lp,bimodal,118,388153,NaN,NaN,NaN,NaN,28516.4,2392.41,OK
yates,Arnes.lgf,electrical,bimodal,160,87,83,4,11,7,10762.1,2270.32,OK
yates,Arnes.lgf,ckr,bimodal,160,66646,120,66526,102,0.401961,4067.03,1766.79,OK
yates,Arnes.lgf,frt,bimodal,160,NaN,NaN,5678,25,80064.3,5686.99,1290.83,OK
yates,Arnes.lgf,random_mst,bimodal,160,24059,12,24047,36,0,6331.01,2919.15,OK
yates,Arnes.lgf,lp,bimodal,160,NaN,NaN,NaN,NaN,NaN,4718.94,1972.53,OK
yates,Arpanet196912.lgf,electrical,bimodal,16,1,1,0,7,0,1467.79,443.497,OK
yates,Arpanet196912.lgf,ckr,bimodal,16,1,0,1,5,0,679.76,238.726,OK
yates,Arpanet196912.lgf,frt,bimodal,16,2,2,0,4,0,264.876,176.711,OK
yates,Arpanet196912.lgf,random_mst,bimodal,16,1,0,1,5,0,244.49,94.0851,OK
yates,Arpanet196912.lgf,lp,bimodal,16,15,NaN,NaN,NaN,NaN,1295.28,968.614,OK
yates,Arpanet19706.lgf,electrical,bimodal,38,6,6,0,8,0,2409.12,579.838,OK
yates,Arpanet19706.lgf,ckr,bimodal,38,71,6,65,30,0,1110.12,195.405,OK
yates,Arpanet19706.lgf,frt,bimodal,38,970,953,17,9,105.444,2045.37,427.347,OK
yates,Arpanet19706.lgf,random_mst,bimodal,38,18,0,18,11,0,1970.22,552.635,OK
yates,Arpanet19706.lgf,lp,bimodal,38,700,NaN,NaN,NaN,NaN,6313.19,494.894,OK
yates,Arpanet19719.lgf,electrical,bimodal,80,22,21,1,9,2,8346.56,770.806,OK
yates,Arpanet19719.lgf,ckr,bimodal,80,1385,21,1364,50,0,6055.42,833.698,OK
yates,Arpanet19719.lgf,frt,bimodal,80,40921,40583,338,13,3121.15,5555.14,1153.38,OK
yates,Arpanet19719.lgf,random_mst,bimodal,80,477,2,475,17,0,5072.11,2429.69,OK
yates,Arpanet19719.lgf,lp,bimodal,80,69743,NaN,NaN,NaN,NaN,8815.42,1335.86,OK
yates,Arpanet19723.lgf,electrical,bimodal,106,41,39,2,10,3.2,4857.46,1946.07,OK
yates,Arpanet19723.lgf,ckr,bimodal,106,6245,54,6191,71,0,3801.75,1123.36,OK
yates,Arpanet19723.lgf,frt,bimodal,106,250121,249239,882,16,15576.8,7535.98,2895.37,OK
yates,Arpanet19723.lgf,random_mst,bimodal,106,1507,3,1504,21,0,4021.1,1416.42,OK
yates,Arpanet19723.lgf,lp,bimodal,106,714646,NaN,NaN,NaN,NaN,12905.6,2615.85,OK
yates,Arpanet19728.lgf,electrical,bimodal,122,57,55,2,10,5.1,8700.83,1734.14,OK
yates,Arpanet19728.lgf,ckr,bimodal,122,17035,84,16951,91,0.010989,3101.55,1447.28,OK
yates,Arpanet19728.lgf,frt,bimodal,122,588828,586147,2681,18,32563.1,6070.76,1566.51,OK
yates,Arpanet19728.lgf,random_mst,bimodal,122,2085,3,2082,16,0,6047.34,2003.82,OK
yates,Arpanet19728.lgf,lp,bimodal,122,NaN,NaN,NaN,NaN,NaN,13907.5,2229.78,OK
yates,AsnetAm.lgf,electrical,bimodal,284,472,464,8,13,35.3077,64754.3,5024.68,OK
yates,AsnetAm.lgf,ckr,bimodal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,AsnetAm.lgf,frt,bimodal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,AsnetAm.lgf,random_mst,bimodal,284,80686,36,80650,54,0,38623.2,4458.63,OK
yates,AsnetAm.lgf,lp,bimodal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,Atmnet.lgf,electrical,bimodal,86,28,27,1,9,2.22222,7563.35,1358.88,OK
yates,Atmnet.lgf,ckr,bimodal,86,2480,36,2444,59,0.0677966,2280.04,1174.89,OK
yates,Atmnet.lgf,frt,bimodal,86,101528,100705,823,19,5299.79,3841.13,1749.84,OK
yates,Atmnet.lgf,random_mst,bimodal,86,744,2,742,18,0,4417.05,1599.95,OK
yates,Atmnet.lgf,lp,bimodal,86,355237,NaN,NaN,NaN,NaN,5056.28,1166.12,OK
yates,AttMpls.lgf,electrical,bimodal,162,98,90,8,14,6.21429,6408.63,1637.42,OK
yates,AttMpls.lgf,ckr,bimodal,162,239404,137,239267,148,0,4361.41,2762.45,OK
yates,AttMpls.lgf,frt,bimodal,162,708175,703785,4390,27,26065.5,3234.58,1270.8,OK
yates,AttMpls.lgf,random_mst,bimodal,162,82669,18,82651,63,0,3117.13,1794.09,OK
yates,AttMpls.lgf,lp,bimodal,162,NaN,NaN,NaN,NaN,NaN,3688.72,1870.75,OK
yates,Azrena.lgf,electrical,bimodal,86,29,27,2,9,3,23855.5,1983.59,OK
yates,Azrena.lgf,ckr,bimodal,86,441,18,423,33,0,10748.9,566.54,OK
yates,Azrena.lgf,frt,bimodal,86,105912,105778,134,15,7051.33,12653.9,2470.01,OK
yates,Azrena.lgf,random_mst,bimodal,86,206,2,204,12,0,11664.2,1796.07,OK
yates,Azrena.lgf,lp,bimodal,86,80534,NaN,NaN,NaN,NaN,14061.3,1446.87,OK
yates,Bandcon.lgf,electrical,bimodal,98,32,30,2,10,2.9,2515.89,938.308,OK
yates,Bandcon.lgf,ckr,bimodal,98,5612,52,5560,85,0,2453.91,820.994,OK
yates,Bandcon.lgf,frt,bimodal,98,113408,112745,663,17,6631.47,2383.31,805.183,OK
yates,Bandcon.lgf,random_mst,bimodal,98,1836,5,1831,27,0,3083.77,857.21,OK
yates,Bandcon.lgf,lp,bimodal,98,283790,NaN,NaN,NaN,NaN,2816.83,1478.12,OK
yates,Basnet.lgf,electrical,bimodal,26,4,3,1,7,0,1649.39,575.774,OK
yates,Basnet.lgf,ckr,bimodal,26,4,1,3,7,0,1418.73,711.638,OK
yates,Basnet.lgf,frt,bimodal,26,45,44,1,3,14.3333,683.583,230.727,OK
yates,Basnet.lgf,random_mst,bimodal,26,6,0,6,10,0,2523.04,884.174,OK
yates,Basnet.lgf,lp,bimodal,26,164,NaN,NaN,NaN,NaN,704.638,660.31,OK
yates,Bbnplanet.lgf,electrical,bimodal,110,45,43,2,10,4,21262.5,716.325,OK
yates,Bbnplanet.lgf,ckr,bimodal,110,3490,57,3433,68,0,6357.75,1842.63,OK
yates,Bbnplanet.lgf,frt,bimodal,110,385452,384701,751,17,22628.9,8076.02,1167.62,OK
yates,Bbnplanet.lgf,random_mst,bimodal,110,1151,8,1143,24,0,9022.6,1560.68,OK
yates,Bbnplanet.lgf,lp,bimodal,110,776712,NaN,NaN,NaN,NaN,15066.4,2714.03,OK
yates,Bellcanada.lgf,electrical,bimodal,224,210,205,5,13,15.2308,9804.37,3374.57,OK
yates,Bellcanada.lgf,ckr,bimodal,224,474740,162,474578,83,1.10843,6134.82,2850.77,OK
yates,Bellcanada.lgf,frt,bimodal,224,NaN,NaN,67911,33,545686,6024.23,1616.67,OK
yates,Bellcanada.lgf,random_mst,bimodal,224,111429,16,111413,33,0,6150.3,2762.81,OK
yates,3cycle.lgf,electrical,gaussian,12,1,1,0,7,0,4444.02,2398.85,OK
yates,3cycle.lgf,ckr,gaussian,12,0,0,0,5,0,3718.3,3820.13,OK
yates,3cycle.lgf,frt,gaussian,12,1,1,0,3,0,2534.49,1887.98,OK
yates,3cycle.lgf,random_mst,gaussian,12,0,0,0,5,0,2349.45,1891.25,OK
yates,3cycle.lgf,lp,gaussian,12,9,NaN,NaN,NaN,NaN,2046.34,1653.53,OK
yates,4cycle.lgf,electrical,gaussian,16,1,1,0,7,0,7314.92,3303.05,OK
yates,4cycle.lgf,ckr,gaussian,16,2,0,2,8,0,3317.6,3627.91,OK
yates,4cycle.lgf,frt,gaussian,16,8,7,1,6,0.833333,3829.84,2839.8,OK
yates,4cycle.lgf,random_mst,gaussian,16,1,0,1,6,0,5881.36,3552.22,OK
yates,4cycle.lgf,lp,gaussian,16,26,NaN,NaN,NaN,NaN,3024.75,2493.67,OK
yates,4diag.lgf,electrical,gaussian,18,2,2,0,8,0,5084.9,2818.65,OK
yates,4diag.lgf,ckr,gaussian,18,2,0,2,8,0,3780.83,3295.89,OK
yates,4diag.lgf,frt,gaussian,18,13,11,2,8,1,3264.17,2998.48,OK
yates,4diag.lgf,random_mst,gaussian,18,2,0,2,12,0,3454.75,1314.74,OK
yates,4diag.lgf,lp,gaussian,18,30,NaN,NaN,NaN,NaN,4297.49,2723.15,OK
yates,6s4hMultiSwitch.lgf,electrical,gaussian,30,4,4,0,10,0,7511.16,1694.99,OK
yates,6s4hMultiSwitch.lgf,ckr,gaussian,30,16,2,14,20,0,3240.68,1353.73,OK
yates,6s4hMultiSwitch.lgf,frt,gaussian,30,75,71,4,8,8.5,3498.51,2383.6,OK
yates,6s4hMultiSwitch.lgf,random_mst,gaussian,30,10,0,10,13,0,3417.97,1087.89,OK
yates,6s4hMultiSwitch.lgf,lp,gaussian,30,287,NaN,NaN,NaN,NaN,4260.57,825.815,OK
yates,Aarnet.lgf,electrical,gaussian,86,25,23,2,10,2,74113.8,16328.9,OK
yates,Aarnet.lgf,ckr,gaussian,86,1857,24,1833,46,0,58473.5,14343.5,OK
yates,Aarnet.lgf,frt,gaussian,86,59674,59286,388,14,4234,54812,13292.8,OK
yates,Aarnet.lgf,random_mst,gaussian,86,680,3,677,19,0,54699.9,13857.9,OK
yates,Aarnet.lgf,lp,gaussian,86,113304,NaN,NaN,NaN,NaN,57541.7,15538.5,OK
yates,Abvt.lgf,electrical,gaussian,108,41,39,2,10,3.3,79686.3,15965.7,OK
yates,Abvt.lgf,ckr,gaussian,108,10212,43,10169,79,0,34079.5,18326.9,OK
yates,Abvt.lgf,frt,gaussian,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Abvt.lgf,random_mst,gaussian,108,1968,5,1963,28,0,32565.7,19570.2,OK
yates,Abvt.lgf,lp,gaussian,108,645879,NaN,NaN,NaN,NaN,34668.6,16607.3,OK
yates,Aconet.lgf,electrical,gaussian,108,44,42,2,10,4,90377.1,18553.7,OK
yates,Aconet.lgf,ckr,gaussian,108,3153,44,3109,59,0.0338983,66458.4,15625.1,OK
yates,Aconet.lgf,frt,gaussian,108,245103,244222,881,22,11100.3,68399.3,19070.4,OK
yates,Aconet.lgf,random_mst,gaussian,108,1738,6,1732,33,0,65956.2,16757.6,OK
yates,Aconet.lgf,lp,gaussian,108,340800,NaN,NaN,NaN,NaN,61219.7,18253.3,OK
yates,Agis.lgf,electrical,gaussian,110,44,42,2,10,4,48693.1,21945.5,OK
yates,Agis.lgf,ckr,gaussian,110,8397,52,8345,88,0,36976.9,19023.8,OK
yates,Agis.lgf,frt,gaussian,110,495709,493329,2380,29,17010.8,39404.1,19320,OK
yates,Agis.lgf,random_mst,gaussian,110,1675,5,1670,23,0,34481.9,17636.9,OK
yates,Agis.lgf,lp,gaussian,110,933014,NaN,NaN,NaN,NaN,36936.2,19653.1,OK
yates,Ai3.lgf,electrical,gaussian,38,4,4,0,7,0,33457.3,8495.03,OK
yates,Ai3.lgf,ckr,gaussian,38,23,2,21,13,0,24808.7,9327.37,OK
yates,Ai3.lgf,frt,gaussian,38,460,455,5,7,64.4286,26560.4,7425.67,OK
yates,Ai3.lgf,random_mst,gaussian,38,16,0,16,9,0,23744,8771.07,OK
yates,Ai3.lgf,lp,gaussian,38,563,NaN,NaN,NaN,NaN,21238.2,5805.3,OK
yates,Airtel.lgf,electrical,gaussian,84,16,15,1,10,1,63671.9,14156.9,OK
yates,Airtel.lgf,ckr,gaussian,84,2418,34,2384,75,0,29280.8,7100.82,OK
yates,Airtel.lgf,frt,gaussian,84,32513,32195,318,17,1893.18,29854.2,10867.6,OK
yates,Airtel.lgf,random_mst,gaussian,84,860,4,856,32,0,28913.7,9791.79,OK
yates,Airtel.lgf,lp,gaussian,84,51254,NaN,NaN,NaN,NaN,26341.2,10973.8,OK
yates,Amres.lgf,electrical,gaussian,98,47,45,2,9,4.77778,549849,17489.8,OK
yates,Amres.lgf,ckr,gaussian,98,1016,25,991,36,0.0277778,334334,21762.8,OK
yates,Amres.lgf,frt,gaussian,98,171396,171097,299,12,14257.5,339479,18506.2,OK
yates,Amres.lgf,random_mst,gaussian,98,431,3,428,16,0,343678,16764.2,OK
yates,Amres.lgf,lp,gaussian,98,172326,NaN,NaN,NaN,NaN,327306,22095.5,OK
yates,Ans.lgf,electrical,gaussian,86,26,24,2,10,2,56090.6,12345.6,OK
yates,Ans.lgf,ckr,gaussian,86,3595,35,3560,77,0,19404.8,9513.91,OK
yates,Ans.lgf,frt,gaussian,86,87415,86507,908,23,3760.61,37269.9,11480.2,OK
yates,Ans.lgf,random_mst,gaussian,86,618,2,616,17,0,22000.2,10161.9,OK
yates,Ans.lgf,lp,gaussian,86,140424,NaN,NaN,NaN,NaN,60280.7,9831.26,OK
yates,Arn.lgf,electrical,gaussian,118,65,63,2,10,6.1,735246,21628.8,OK
yates,Arn.lgf,ckr,gaussian,118,2244,61,2183,63,0.015873,284701,18778.1,OK
yates,Arn.lgf,frt,gaussian,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Arn.lgf,random_mst,gaussian,118,1032,8,1024,28,0,279455,20180.3,OK
yates,Arn.lgf,lp,gaussian,118,396939,NaN,NaN,NaN,NaN,276692,26098.4,OK
yates,Arnes.lgf,electrical,gaussian,160,94,91,3,11,8,113773,27076.2,OK
yates,Arnes.lgf,ckr,gaussian,160,69527,118,69409,96,0.583333,52976.6,27377.4,OK
yates,Arnes.lgf,frt,gaussian,160,NaN,NaN,9656,25,79388.5,51675.8,22620.5,OK
yates,Arnes.lgf,random_mst,gaussian,160,28975,13,28962,36,0,46053.8,25478.9,OK
yates,Arnes.lgf,lp,gaussian,160,NaN,NaN,NaN,NaN,NaN,51774.9,25388.2,OK
yates,Arpanet196912.lgf,electrical,gaussian,16,2,1,1,7,0,6509.82,3631.39,OK
yates,Arpanet196912.lgf,ckr,gaussian,16,0,0,0,5,0,6617.35,4122.65,OK
yates,Arpanet196912.lgf,frt,gaussian,16,5,4,1,4,0.75,3925.04,2199.32,OK
yates,Arpanet196912.lgf,random_mst,gaussian,16,0,0,0,5,0,5652.4,2308.3,OK
yates,Arpanet196912.lgf,lp,gaussian,16,24,NaN,NaN,NaN,NaN,5139.48,3105.23,OK
yates,Arpanet19706.lgf,electrical,gaussian,38,6,5,1,8,0,25290.7,4130.05,OK
yates,Arpanet19706.lgf,ckr,gaussian,38,78,6,72,30,0,23048.3,4902.16,OK
yates,Arpanet19706.lgf,frt,gaussian,38,1010,992,18,9,109.778,21671.9,4613.37,OK
yates,Arpanet19706.lgf,random_mst,gaussian,38,24,0,24,11,0,25686.6,6954.42,OK
yates,Arpanet19706.lgf,lp,gaussian,38,1079,NaN,NaN,NaN,NaN,43176.8,4727.24,OK
yates,Arpanet19719.lgf,electrical,gaussian,80,23,21,2,9,2,80967.4,9519.96,OK
yates,Arpanet19719.lgf,ckr,gaussian,80,1610,26,1584,53,0,70963.6,14116.3,OK
yates,Arpanet19719.lgf,frt,gaussian,80,38192,37861,331,13,2911.92,56880,8573.63,OK
yates,Arpanet19719.lgf,random_mst,gaussian,80,494,2,492,17,0,57740.8,14022.2,OK
yates,Arpanet19719.lgf,lp,gaussian,80,117276,NaN,NaN,NaN,NaN,93105.7,12409,OK
yates,Arpanet19723.lgf,electrical,gaussian,106,28,27,1,10,2,62953.7,21256.2,OK
yates,Arpanet19723.lgf,ckr,gaussian,106,6955,38,6917,80,0,38059.6,18238.7,OK
yates,Arpanet19723.lgf,frt,gaussian,106,286723,285606,1117,16,17849.8,71614.2,15064.3,OK
yates,Arpanet19723.lgf,random_mst,gaussian,106,1939,4,1935,21,0,50101.8,18947.6,OK
yates,Arpanet19723.lgf,lp,gaussian,106,973884,NaN,NaN,NaN,NaN,190194,18580.9,OK
yates,Arpanet19728.lgf,electrical,gaussian,122,62,59,3,10,5.5,89465.1,22488.5,OK
yates,Arpanet19728.lgf,ckr,gaussian,122,17453,80,17373,88,0.0113636,48615.4,20136.1,OK
yates,Arpanet19728.lgf,frt,gaussian,122,640750,638055,2695,18,35446.8,79938.2,23685.2,OK
yates,Arpanet19728.lgf,random_mst,gaussian,122,2585,3,2582,16,0,67962.5,15811.8,OK
yates,Arpanet19728.lgf,lp,gaussian,122,NaN,NaN,NaN,NaN,NaN,127937,20037.2,OK
yates,AsnetAm.lgf,electrical,gaussian,284,301,294,7,13,22.0769,714094,52672.4,OK
yates,AsnetAm.lgf,ckr,gaussian,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,AsnetAm.lgf,frt,gaussian,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,AsnetAm.lgf,random_mst,gaussian,284,114000,36,113964,54,0,394149,48822.6,OK
yates,AsnetAm.lgf,lp,gaussian,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,Atmnet.lgf,electrical,gaussian,86,27,25,2,9,2.11111,73009,10030.9,OK
yates,Atmnet.lgf,ckr,gaussian,86,2172,33,2139,56,0,30347.8,15086.1,OK
yates,Atmnet.lgf,frt,gaussian,86,121832,121188,644,19,6377.79,36614.9,16642.9,OK
yates,Atmnet.lgf,random_mst,gaussian,86,730,2,728,18,0,35765.8,18626.5,OK
yates,Atmnet.lgf,lp,gaussian,86,325843,NaN,NaN,NaN,NaN,54174.7,14115.4,OK
yates,AttMpls.lgf,electrical,gaussian,162,90,88,2,14,5.78571,70398.8,17707.9,OK
yates,AttMpls.lgf,ckr,gaussian,162,226138,130,226008,150,0.00666667,41099.6,19511.3,OK
yates,AttMpls.lgf,frt,gaussian,162,773941,765831,8110,27,28358.4,35853.9,18810.5,OK
yates,AttMpls.lgf,random_mst,gaussian,162,86298,23,86275,63,0,30751.7,16502,OK
yates,AttMpls.lgf,lp,gaussian,162,NaN,NaN,NaN,NaN,NaN,37882.1,20808.5,OK
yates,Azrena.lgf,electrical,gaussian,86,31,30,1,9,3,249253,17105,OK
yates,Azrena.lgf,ckr,gaussian,86,401,17,384,29,0.0344828,139977,16500.1,OK
