dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,oblivious_ratio,demand_model,offline_opt,achieved_congestion,ratio_pct,status
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_mendel_pointer,10,44,3,0,0,29,0,0,0,3.00513,gravity,1.78926,5.92436,331.108,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt,15,210,50,0,0,70,0,NaN,NaN,4.25659,gaussian,729.296,3195.17,438.118,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt,15,210,50,0,0,70,0,NaN,NaN,4.25659,uniform,607.19,2632.23,433.51,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt,15,210,50,0,0,70,0,NaN,NaN,4.25659,bimodal,71.3079,290.722,407.7,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt,15,210,50,0,0,70,0,NaN,NaN,4.25659,gravity,1.86667,7.94564,425.659,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr,15,210,32,0,0,64,0,NaN,NaN,5.62796,gaussian,729.296,3922.1,537.793,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr,15,210,32,0,0,64,0,NaN,NaN,5.62796,uniform,607.19,3230.47,532.036,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr,15,210,32,0,0,64,0,NaN,NaN,5.62796,bimodal,71.3079,307.059,430.61,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr,15,210,32,0,0,64,0,NaN,NaN,5.62796,gravity,1.86667,10.5055,562.796,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_random_mst,15,210,29,0,0,64,0,NaN,NaN,9.07108,gaussian,729.296,7061.88,968.316,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_random_mst,15,210,29,0,0,64,0,NaN,NaN,9.07108,uniform,607.19,5496.62,905.254,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_random_mst,15,210,29,0,0,64,0,NaN,NaN,9.07108,bimodal,71.3079,692.19,970.706,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_random_mst,15,210,29,0,0,64,0,NaN,NaN,9.07108,gravity,1.86667,16.9327,907.108,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt_mendel,15,210,5,0,0,15,0,0,0,14,gaussian,729.296,13252,1817.09,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt_mendel,15,210,5,0,0,15,0,0,0,14,uniform,607.19,9378,1544.49,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt_mendel,15,210,5,0,0,15,0,0,0,14,bimodal,71.3079,1522.93,2135.71,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_frt_mendel,15,210,5,0,0,15,0,0,0,14,gravity,1.86667,26.1333,1400,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr_mendel,15,210,4,0,0,15,0,0,0,14,gaussian,729.296,13252,1817.09,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr_mendel,15,210,4,0,0,15,0,0,0,14,uniform,607.19,9378,1544.49,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr_mendel,15,210,4,0,0,15,0,0,0,14,bimodal,71.3079,1522.93,2135.71,OK
SNDLib_Topologies,15_test_full_mesh.lgf,raecke_ckr_mendel,15,210,4,0,0,15,0,0,0,14,gravity,1.86667,26.1333,1400,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_pointer,15,210,52,0,0,70,0,NaN,NaN,5.10769,gaussian,729.296,3848.54,527.707,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_pointer,15,210,52,0,0,70,0,NaN,NaN,5.10769,uniform,607.19,3247.68,534.87,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_pointer,15,210,52,0,0,70,0,NaN,NaN,5.10769,bimodal,71.3079,339.693,476.376,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_pointer,15,210,52,0,0,70,0,NaN,NaN,5.10769,gravity,1.86667,9.53436,510.769,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_pointer,15,210,36,0,0,63,0,NaN,NaN,6.70994,gaussian,729.296,4756.19,652.162,OK
